challenge,strategy_name,language,engine,interface,regressor,number_of_runs,elapsed_time_avg,elapsed_time_std,elapsed_time_rl,elapsed_time_rh
vanilla,vanilla_dask_bag_accumulate,python,dask,bag,9,77,6.555312625435371,2.2815242002864666,1.8482544544690303,11.262370796401711
vanilla,vanilla_dask_bag_accumulate,python,dask,bag,90,169,7.748425892947225,2.2421616692016126,3.122577346472097,12.374274439422353
vanilla,vanilla_dask_bag_accumulate,python,dask,bag,900,45,5.067729786788602,0.7213963605508574,3.579402539148653,6.556057034428552
vanilla,vanilla_dask_bag_accumulate,python,dask,bag,9000,44,4.993379283032504,0.05361843249221628,4.882758023461729,5.104000542603279
vanilla,vanilla_dask_bag_accumulate,python,dask,bag,90000,44,5.832598258028204,0.08735676259971695,5.652370775395087,6.012825740661321
vanilla,vanilla_dask_bag_accumulate,python,dask,bag,900000,45,13.52755437014296,0.47678447223874076,12.543890797536783,14.511217942749138
vanilla,vanilla_dask_bag_accumulate,python,dask,bag,9000000,46,91.90271319565217,7.435835895360537,76.56169156422396,107.24373482708037
vanilla,vanilla_dask_bag_fold,python,dask,bag,9,47,4.634096873181932,0.15385911707588557,4.316667054064177,4.951526692299686
vanilla,vanilla_dask_bag_fold,python,dask,bag,90,135,7.297995836048833,2.256026530444691,2.643542417271517,11.95244925482615
vanilla,vanilla_dask_bag_fold,python,dask,bag,900,46,4.9523807530418065,0.11220051488124101,4.72089762860593,5.183863877477683
vanilla,vanilla_dask_bag_fold,python,dask,bag,9000,45,5.005038049684652,0.17246629093243207,4.649219398342785,5.360856701026519
vanilla,vanilla_dask_bag_fold,python,dask,bag,90000,49,5.082722145768769,0.14814026101767022,4.777091012868772,5.388353278668766
vanilla,vanilla_dask_bag_fold,python,dask,bag,900000,46,6.08535717372264,0.18369480590770534,5.706372748747715,6.4643415986975645
vanilla,vanilla_dask_bag_fold,python,dask,bag,9000000,41,13.44548917073171,0.7701027678552032,11.856674760846648,15.034303580616772
vanilla,vanilla_dask_bag_foldby,python,dask,bag,9,45,4.6518691000610355,0.14275832545846262,4.357341545964368,4.946396654157703
vanilla,vanilla_dask_bag_foldby,python,dask,bag,90,137,7.261643336466212,2.2607747969917242,2.5973936740876518,11.925892998844771
vanilla,vanilla_dask_bag_foldby,python,dask,bag,900,43,4.975528391500429,0.08647288293725906,4.797124458662139,5.15393232433872
vanilla,vanilla_dask_bag_foldby,python,dask,bag,9000,48,4.9631786811803185,0.06691389673263551,4.825127283642216,5.101230078718421
vanilla,vanilla_dask_bag_foldby,python,dask,bag,90000,44,5.099470478838487,0.14753986711707065,4.795078030592926,5.403862927084049
vanilla,vanilla_dask_bag_foldby,python,dask,bag,900000,45,6.066396320608183,0.08593188740281953,5.889108526468101,6.243684114748264
vanilla,vanilla_dask_bag_foldby,python,dask,bag,9000000,46,13.417780934782607,0.5972934411138447,12.185492900271942,14.650068969293272
vanilla,vanilla_dask_bag_map_partitions,python,dask,bag,9,44,4.7540661319493385,0.26002436676446844,4.217604664621768,5.290527599276909
vanilla,vanilla_dask_bag_map_partitions,python,dask,bag,90,137,7.346949154270479,2.1776078499641196,2.8542828822900823,11.839615426250875
vanilla,vanilla_dask_bag_map_partitions,python,dask,bag,900,44,5.10850477308204,0.19240149215653504,4.71155740971512,5.505452136448961
vanilla,vanilla_dask_bag_map_partitions,python,dask,bag,9000,44,5.001970627098084,0.34736691839627376,4.285310996069283,5.718630258126884
vanilla,vanilla_dask_bag_map_partitions,python,dask,bag,90000,44,5.127456798738306,0.18877325569642447,4.737994922517925,5.516918674958688
vanilla,vanilla_dask_bag_map_partitions,python,dask,bag,900000,44,6.186336667596644,0.21252180599138928,5.74787868267819,6.624794652515098
vanilla,vanilla_dask_bag_map_partitions,python,dask,bag,9000000,43,13.925176348837208,0.6954325025785473,12.490415655434566,15.359937042239851
vanilla,vanilla_dask_bag_reduction,python,dask,bag,9,45,4.6663814324205175,0.10747481585819661,4.44464799207616,4.888114872764875
vanilla,vanilla_dask_bag_reduction,python,dask,bag,90,138,7.2572462917048135,2.215225321196154,2.6869706630883554,11.82752192032127
vanilla,vanilla_dask_bag_reduction,python,dask,bag,900,46,4.97009837584255,0.0882603154648745,4.788006755236974,5.152189996448127
vanilla,vanilla_dask_bag_reduction,python,dask,bag,9000,46,5.029336496085126,0.38254002037428575,4.240110535475843,5.8185624566944085
vanilla,vanilla_dask_bag_reduction,python,dask,bag,90000,45,5.119827090228611,0.45423103927396924,4.182693955873686,6.056960224583536
vanilla,vanilla_dask_bag_reduction,python,dask,bag,900000,44,6.075750287722848,0.16513223522918566,5.735062673264111,6.416437902181586
vanilla,vanilla_dask_bag_reduction,python,dask,bag,9000000,45,13.417090844444445,1.1736593237570911,10.99569083951441,15.83849084937448
vanilla,vanilla_dask_ddf_grp_apply,python,dask,ddf,9,115,0.05141867602167545,0.004261256198247885,0.04262719320329237,0.06021015884005853
vanilla,vanilla_dask_ddf_grp_apply,python,dask,ddf,90,205,0.12069447282915814,0.038914445226962975,0.04040930322578547,0.2009796424325308
vanilla,vanilla_dask_ddf_grp_apply,python,dask,ddf,900,112,0.09640890675299509,0.005041758938543145,0.08600715313375566,0.10681066037223451
vanilla,vanilla_dask_ddf_grp_apply,python,dask,ddf,9000,114,0.1043862789463244,0.00717579848180523,0.08958174569931868,0.11919081219333014
vanilla,vanilla_dask_ddf_grp_apply,python,dask,ddf,90000,115,0.1245241768469769,0.008959923805463363,0.1060387789912598,0.14300957470269401
