 strategy,interface,dataSize,elapsedTime,recordCount,finishedAt,
cond_fluent_window,fluent,900000,1.418563,9,2023-07-03T23:02:54.751614
cond_pandas,pandas,90,1.777091,9,2023-07-03T23:02:56.669582
 strategy,interface,dataSize,elapsedTime,recordCount,finishedAt,
cond_sql_null,sql,900000,0.999656,9,2023-07-03T23:11:58.314780
 strategy,interface,dataSize,elapsedTime,recordCount,finishedAt,
cond_fluent_window,fluent,90,1.356692,9,2023-07-03T23:14:00.484763
cond_sql_nested,sql,900000,1.324511,9,2023-07-03T23:14:01.941841
 strategy,interface,dataSize,elapsedTime,recordCount,finishedAt,
cond_pandas_numba,pandas,900000,30.871765,9,2023-07-03T23:18:18.987343
cond_sql_null,sql,900000,0.853711,9,2023-07-03T23:18:19.991790
cond_rdd_reduce,rdd,90,31.748637,9,2023-07-03T23:18:51.887581
cond_sql_null,sql,900000,37.002752,9,2023-07-03T23:19:29.033899
cond_rdd_mappart,rdd,900000,178.645303,9,2023-07-03T23:22:27.839504
 strategy,interface,dataSize,elapsedTime,recordCount,finishedAt,
cond_fluent_nested,fluent,900000,1.681008,9,2023-07-03T23:26:08.487331
cond_fluent_nested,fluent,900000,0.674852,9,2023-07-03T23:26:09.293669
cond_fluent_zero,fluent,900000,0.665105,9,2023-07-03T23:26:10.101239
cond_sql_null,sql,900000,0.628561,9,2023-07-03T23:26:10.867015
 strategy,interface,dataSize,elapsedTime,recordCount,finishedAt,
cond_rdd_grpmap,rdd,90,13.423164,9,2023-07-03T23:32:56.529576
cond_pandas,pandas,90,2.567773,9,2023-07-03T23:32:59.230171
cond_fluent_nested,fluent,900000,1.437783,9,2023-07-03T23:33:00.797530
cond_fluent_nested,fluent,90,0.428098,9,2023-07-03T23:33:01.368681
cond_sql_join,sql,900000,1.564230,9,2023-07-03T23:33:03.085912
cond_fluent_nested,fluent,90,0.450174,9,2023-07-03T23:33:03.705517
cond_fluent_nested,fluent,900000,0.708266,9,2023-07-03T23:33:04.554820
cond_fluent_zero,fluent,900000,0.543454,9,2023-07-03T23:33:05.232898
cond_fluent_nested,fluent,90,0.341286,9,2023-07-03T23:33:05.706010
 strategy,interface,dataSize,elapsedTime,recordCount,finishedAt,
cond_fluent_join,fluent,90,0.983372,9,2023-07-03T23:39:06.796643
cond_sql_null,sql,90,0.497812,9,2023-07-03T23:39:07.426770
cond_fluent_zero,fluent,900000,0.802502,9,2023-07-03T23:39:08.348313
 strategy,interface,dataSize,elapsedTime,recordCount,finishedAt,
cond_fluent_join,fluent,900000,1.596452,9,2023-07-04T08:10:57.872629
 strategy,interface,dataSize,elapsedTime,recordCount,finishedAt,
cond_rdd_grpmap,rdd,90,12.657360,9,2023-07-04T08:18:30.876326
cond_sql_join,sql,900000,1.624873,9,2023-07-04T08:18:32.630584
cond_fluent_null,fluent,90,0.437805,9,2023-07-04T08:18:33.193443
cond_sql_join,sql,90,0.476218,9,2023-07-04T08:18:33.798311
cond_pandas_numba,pandas,90,8.664755,9,2023-07-04T08:18:42.582820
cond_pandas,pandas,90,1.854739,9,2023-07-04T08:18:44.590713
 strategy,interface,dataSize,elapsedTime,recordCount,finishedAt,
cond_fluent_nested,fluent,900000,1.660010,9,2023-07-04T08:39:58.752858
cond_sql_nested,sql,900000,1.129786,9,2023-07-04T08:40:00.003739
cond_fluent_null,fluent,900000,0.640907,9,2023-07-04T08:40:00.772573
cond_pandas_numba,pandas,90,8.267232,9,2023-07-04T08:40:09.162797
cond_pandas,pandas,900000,8.027712,9,2023-07-04T08:40:17.339480
cond_fluent_null,fluent,90,0.312926,9,2023-07-04T08:40:17.790382
 strategy,interface,dataSize,elapsedTime,recordCount,finishedAt,
cond_pandas,pandas,900000,8.653338,9,2023-07-04T08:44:55.847784
cond_pandas_numba,pandas,90,7.756074,9,2023-07-04T08:45:03.741403
cond_sql_null,sql,900000,0.903385,9,2023-07-04T08:45:04.783348
cond_rdd_grpmap,rdd,90,12.997050,9,2023-07-04T08:45:17.918908
cond_rdd_grpmap,rdd,90,12.895422,9,2023-07-04T08:45:30.952592
cond_fluent_null,fluent,900000,0.514422,9,2023-07-04T08:45:31.610778
cond_fluent_window,fluent,900000,1.888967,9,2023-07-04T08:45:33.645759
cond_sql_join,sql,90,0.715020,9,2023-07-04T08:45:34.493979
cond_fluent_join,fluent,90,0.470681,9,2023-07-04T08:45:35.103253
cond_fluent_zero,fluent,900000,35.599429,9,2023-07-04T08:46:10.845227
cond_fluent_window,fluent,90,0.465494,9,2023-07-04T08:46:11.462107
cond_rdd_grpmap,rdd,90,13.278780,9,2023-07-04T08:46:24.887407
 strategy,interface,dataSize,elapsedTime,recordCount,finishedAt,
cond_fluent_null,fluent,900000,1.125160,9,2023-07-04T09:14:00.073589
cond_sql_null,sql,90,0.487115,9,2023-07-04T09:14:00.681229
cond_sql_nested,sql,90,6.673452,9,2023-07-04T09:14:07.474880
cond_fluent_null,fluent,900000,0.468545,9,2023-07-04T09:14:08.057163
 strategy,interface,dataSize,elapsedTime,recordCount,finishedAt,
